"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.925033265E1,8.975067139E-1,-4.041152596E-1,-5.603526831E-1,1.132617576E0
4.925518171E1,9.847278595E-1,-4.003808498E-1,-4.209991693E-1,1.143343379E0
4.926003077E1,9.327507019E-1,-3.359530568E-1,-2.214599848E-1,1.015840959E0
4.926487984E1,1.150403023E0,-2.777355313E-1,2.139091492E-2,1.183647630E0
4.926972890E1,1.305040359E0,-2.684845924E-1,-7.294154167E-2,1.334366810E0
4.927457796E1,1.248693466E0,-2.822240591E-1,-9.973025322E-2,1.284068501E0
4.927942702E1,1.321015358E0,-2.666572332E-1,3.181910515E-2,1.348035649E0
4.928427609E1,1.411949158E0,-1.885266900E-1,2.499287128E-1,1.446238949E0
4.928912515E1,1.413991928E0,-6.003153324E-2,3.922138214E-1,1.468607721E0
4.929397416E1,1.432359695E0,5.667477846E-2,4.203453064E-1,1.493839518E0
4.929882322E1,1.447880745E0,1.041328907E-1,4.681403637E-1,1.525240214E0
4.930367228E1,1.460536003E0,1.419793069E-1,4.948203564E-1,1.548602830E0
4.930852135E1,1.451257706E0,1.628814340E-1,4.671351910E-1,1.533262723E0
4.931337041E1,1.491837502E0,2.169747949E-1,4.451975822E-1,1.571896332E0
4.931821947E1,1.520198822E0,2.468295693E-1,3.936798573E-1,1.589626725E0
4.932306853E1,1.569928169E0,2.620013952E-1,3.274557590E-1,1.624975834E0
4.932791760E1,1.595681667E0,2.790749371E-1,2.922811508E-1,1.646059256E0
4.933276666E1,1.607086658E0,3.005422950E-1,2.620167732E-1,1.655809768E0
4.933761572E1,1.637657166E0,3.026167154E-1,2.081675529E-1,1.678341919E0
4.934246473E1,1.696925640E0,2.855019867E-1,1.522953510E-1,1.727501631E0
4.934731380E1,1.715541840E0,2.279692292E-1,9.682130814E-2,1.733328630E0
4.935216286E1,1.760461330E0,1.947451532E-1,2.501201630E-2,1.771376688E0
4.935701192E1,1.731306553E0,1.429042220E-1,-3.668117523E-2,1.737581510E0
4.936186098E1,1.711801529E0,1.012629271E-1,-7.634878159E-2,1.716492875E0
4.936671005E1,1.699577332E0,9.853172302E-2,-1.273396015E-1,1.707186862E0
4.937155911E1,1.665977001E0,9.415024519E-2,-1.345248222E-1,1.674049152E0
4.937640817E1,1.680394173E0,9.770464897E-2,-1.813538074E-1,1.692973708E0
4.938125723E1,1.649569988E0,8.065104485E-2,-2.127549648E-1,1.665187801E0
4.938610630E1,1.592688560E0,7.887417078E-2,-2.406680584E-1,1.612699321E0
4.939095536E1,1.502573013E0,5.647754669E-2,-2.341995239E-1,1.521763711E0
4.939580437E1,1.391201973E0,7.555127144E-2,-2.292940617E-1,1.411993871E0
4.940065343E1,1.282464981E0,9.304684401E-2,-2.428150177E-1,1.308561529E0
4.940550249E1,1.185874939E0,1.305723190E-1,-2.724788189E-1,1.223761908E0
4.941035156E1,1.115726471E0,1.474682093E-1,-2.849152088E-1,1.160934583E0
4.941520062E1,1.064772606E0,1.198620796E-1,-3.042047024E-1,1.113843850E0
4.942004968E1,1.009084702E0,1.314544678E-1,-3.494696617E-1,1.075946679E0
4.942489874E1,9.080305099E-1,1.607025862E-1,-3.728966713E-1,9.946841990E-1
4.942974781E1,7.831573486E-1,2.288776040E-1,-3.674714565E-1,8.948495190E-1
4.943459687E1,6.631240845E-1,3.119291365E-1,-3.525600433E-1,8.132231685E-1
4.943944593E1,5.837392807E-1,3.954301775E-1,-3.474268913E-1,7.860165506E-1
4.944429494E1,5.521068573E-1,4.697090685E-1,-2.971756458E-1,7.834296110E-1
4.944914400E1,5.251054764E-1,6.015751362E-1,-2.833309174E-1,8.472926381E-1
4.945399307E1,5.289840698E-1,6.786408424E-1,-2.868351936E-1,9.070016359E-1
4.945884213E1,4.992094040E-1,7.772761583E-1,-2.932627201E-1,9.692116788E-1
4.946369119E1,4.883775711E-1,8.375476003E-1,-2.645165920E-1,1.004971473E0
4.946854025E1,4.415330887E-1,9.382360578E-1,-2.602984905E-1,1.069108822E0
4.947338932E1,3.897953033E-1,1.016995192E0,-2.567124367E-1,1.118982070E0
4.947823838E1,3.594522476E-1,1.097716451E0,-2.633461952E-1,1.184710320E0
4.948308744E1,3.313741684E-1,1.137331247E0,-2.706058025E-1,1.215137320E0
4.948793650E1,3.223018646E-1,1.178956747E0,-2.592902184E-1,1.249419433E0
4.949278551E1,2.748889923E-1,1.167630434E0,-2.723088264E-1,1.230071903E0
4.949763458E1,2.178974152E-1,1.139257550E0,-2.951669693E-1,1.196875344E0
4.950248364E1,1.011877060E-1,1.143953800E0,-2.560610771E-1,1.176620807E0
4.950733270E1,-1.049995422E-3,1.136234403E0,-2.386178970E-1,1.161020336E0
4.951218176E1,-1.174745560E-1,1.075583458E0,-2.713289261E-1,1.115481704E0
4.951703083E1,-2.097702026E-1,1.005146861E0,-3.156437874E-1,1.074222859E0
4.952187989E1,-3.663759232E-1,9.058861732E-1,-3.117263317E-1,1.025687273E0
4.952672895E1,-5.250511169E-1,8.304312229E-1,-2.977817059E-1,1.026629746E0
4.953157801E1,-6.809635162E-1,7.477951050E-1,-2.951114178E-1,1.053565175E0
4.953642708E1,-8.484020233E-1,7.152573466E-1,-3.011610508E-1,1.149816091E0
4.954127614E1,-9.962692261E-1,6.922432184E-1,-2.919235229E-1,1.247786996E0
4.954612520E1,-1.093538284E0,6.956357956E-1,-3.223860264E-1,1.335540299E0
4.955097421E1,-1.204834938E0,6.823573112E-1,-3.281142712E-1,1.422989003E0
4.955582327E1,-1.284730911E0,7.145828605E-1,-3.354091644E-1,1.507866535E0
4.956067234E1,-1.354791641E0,7.563563585E-1,-3.730444908E-1,1.595837562E0
4.956552140E1,-1.448487282E0,8.219606876E-1,-4.075362682E-1,1.714590501E0
4.957037046E1,-1.515585899E0,8.778126240E-1,-4.054272175E-1,1.797756060E0
4.957521952E1,-1.630163193E0,9.571528435E-1,-3.906123638E-1,1.930324227E0
4.958006859E1,-1.784981728E0,1.038088322E0,-3.250207901E-1,2.090317116E0
4.958491765E1,-1.929789543E0,1.103611350E0,-2.589852810E-1,2.238106134E0
4.958976671E1,-2.045481682E0,1.129475236E0,-2.094326019E-1,2.345969231E0
4.959461572E1,-2.165545464E0,1.177622080E0,-1.549403667E-1,2.469896240E0
4.959946478E1,-2.287580490E0,1.147601008E0,-1.313848495E-1,2.562669419E0
4.960431385E1,-2.373401642E0,1.099255323E0,-1.198153496E-1,2.618349354E0
4.960916291E1,-2.470870972E0,1.016008615E0,-7.482671738E-2,2.672653345E0
4.961401197E1,-2.611086845E0,9.051756859E-1,-3.721475601E-2,2.763784086E0
4.961886103E1,-2.772488594E0,7.789018154E-1,-4.499197006E-3,2.879826607E0
4.962371010E1,-2.892974854E0,6.636763215E-1,3.991007805E-2,2.968393939E0
4.962855916E1,-2.941613197E0,5.430111885E-1,9.822583199E-2,2.992924601E0
4.963340822E1,-2.992679596E0,4.338298440E-1,1.390676498E-1,3.027156968E0
4.963825728E1,-3.034401894E0,3.388983607E-1,1.715583801E-1,3.058084242E0
4.964310635E1,-3.071701050E0,2.489361763E-1,2.168922424E-1,3.089394569E0
4.964795536E1,-3.037698746E0,2.046183348E-1,2.869160175E-1,3.058071800E0
4.965280442E1,-3.066274643E0,7.954645157E-2,3.986368179E-1,3.093101863E0
4.965765348E1,-3.066507339E0,-4.942154884E-2,4.901173115E-1,3.105821104E0
4.966250254E1,-3.016921043E0,-1.149035692E-1,5.735764503E-1,3.073110046E0
4.966735161E1,-2.946213722E0,-1.333727837E-1,6.302289963E-1,3.015817001E0
4.967220067E1,-2.890193939E0,-1.385163069E-1,7.319576740E-1,2.984655727E0
4.967704973E1,-2.810649872E0,-1.210688353E-1,8.664839268E-1,2.943671986E0
4.968189880E1,-2.482989311E0,-5.233252048E-2,1.014595032E0,2.682792890E0
4.968674786E1,-2.134522438E0,7.240092754E-2,1.221820354E0,2.460543215E0
4.969159687E1,-1.896727562E0,2.504851818E-1,1.401937008E0,2.371865436E0
4.969644593E1,-1.657204628E0,3.644999862E-1,1.497303724E0,2.262986050E0
4.970129499E1,-1.387257576E0,5.051007867E-1,1.572517872E0,2.156947576E0
4.970614406E1,-1.084412575E0,6.505752802E-1,1.647083044E0,2.076555172E0
4.971099312E1,-8.656635284E-1,8.101797700E-1,1.704662800E0,2.076448859E0
4.971584218E1,-6.973161697E-1,9.523468018E-1,1.685748577E0,2.057902460E0
4.972069124E1,-6.030893326E-1,1.048000097E0,1.657540083E0,2.051696877E0
4.972554030E1,-5.541143417E-1,1.118206263E0,1.612946272E0,2.039368438E0
4.973038937E1,-4.904918671E-1,1.145840049E0,1.575988531E0,2.009296280E0
4.973523843E1,-4.885988235E-1,1.130554318E0,1.487099409E0,1.930892677E0
4.974008744E1,-4.742174149E-1,1.069938421E0,1.377542734E0,1.807560335E0
4.974493650E1,-4.640312195E-1,1.009390354E0,1.269019842E0,1.686595749E0
4.974978557E1,-4.436912537E-1,9.227793217E-1,1.178345442E0,1.561051436E0
4.975463463E1,-3.989057541E-1,8.175156116E-1,1.079185247E0,1.411417151E0
4.975948369E1,-2.963523865E-1,6.963523626E-1,9.833345413E-1,1.240837689E0
4.976433275E1,-1.696262360E-1,5.598354340E-1,8.477993011E-1,1.030025450E0
4.976918182E1,-9.049510956E-2,4.441025257E-1,7.562680244E-1,8.816789342E-1
4.977403088E1,-3.025817871E-2,3.230872750E-1,6.369845867E-1,7.148778276E-1
4.977887994E1,1.433372498E-3,2.400789261E-1,4.825673103E-1,5.389908666E-1
4.978372900E1,-2.586364746E-3,1.522303820E-1,3.384535313E-1,3.711220437E-1
4.978857801E1,-5.890369415E-2,5.716133118E-2,2.336301804E-1,2.476290050E-1
4.979342708E1,-1.554288864E-1,-4.611372948E-3,1.228425503E-1,1.981658287E-1
4.979827614E1,-3.063774109E-1,-4.513716698E-2,3.977394104E-2,3.122281988E-1
4.980312520E1,-4.996843338E-1,-1.290215254E-1,-3.698658943E-2,5.173963619E-1
4.980797426E1,-7.066011429E-1,-1.797586679E-1,-1.217207909E-1,7.391984204E-1
4.981282333E1,-9.247541428E-1,-2.523043156E-1,-1.738693714E-1,9.741962074E-1
4.981767239E1,-1.068206787E0,-2.867938280E-1,-2.439718246E-1,1.132624691E0
4.982252145E1,-1.175445557E0,-2.998510599E-1,-2.774894238E-1,1.244420867E0
4.982737051E1,-1.239449501E0,-3.176732063E-1,-3.082103729E-1,1.316109785E0
4.983221958E1,-1.246014595E0,-2.948180437E-1,-3.053190708E-1,1.316316749E0
4.983706864E1,-1.216770172E0,-2.599571943E-1,-3.048560619E-1,1.281032635E0
4.984191770E1,-1.170877457E0,-2.228357792E-1,-2.758059502E-1,1.223388215E0
4.984676671E1,-1.105976105E0,-1.645635366E-1,-2.135457993E-1,1.138361151E0
4.985161577E1,-9.647779465E-1,-7.095229626E-2,-1.637315750E-1,9.811415509E-1
4.985646484E1,-8.644981384E-1,-2.099585533E-2,-1.144754887E-1,8.722972514E-1
4.986131390E1,-7.309770584E-1,5.212187767E-2,-5.858898163E-2,7.351712854E-1
4.986616296E1,-6.455373764E-1,7.657843828E-2,2.052712440E-2,6.503876724E-1
4.987101202E1,-5.293264389E-1,9.775513411E-2,7.717013359E-2,5.437809988E-1
4.987586109E1,-4.087543488E-1,1.061449647E-1,1.541337967E-1,4.495598942E-1
4.988071015E1,-2.910261154E-1,1.279779077E-1,2.034623623E-1,3.774539410E-1
4.988555916E1,-1.523141861E-1,1.011993289E-1,2.465002537E-1,3.069255456E-1
4.989040822E1,-4.522705078E-2,9.517019987E-2,2.760868073E-1,2.955110458E-1
4.989525728E1,7.093620300E-2,7.638376951E-2,2.851855755E-1,3.036399802E-1
4.990010635E1,1.818485260E-1,4.733884335E-2,2.787387371E-1,3.361623656E-1
4.990495541E1,3.281974792E-1,1.525533199E-2,2.761063576E-1,4.291631755E-1
4.990980447E1,4.932661057E-1,-7.859051228E-3,2.512245178E-1,5.536126570E-1
4.991465353E1,6.555385590E-1,-1.015239954E-2,2.328438759E-1,6.957371228E-1
4.991950260E1,8.485002518E-1,-1.543545723E-2,2.163188457E-1,8.757766688E-1
4.992435166E1,1.041056633E0,-4.282939434E-2,1.969249249E-1,1.060383278E0
4.992920067E1,1.273813248E0,-5.862450600E-2,1.555535793E-1,1.284614315E0
4.993404973E1,1.441576004E0,-7.948321104E-2,1.162018776E-1,1.448434269E0
4.993889880E1,1.587481022E0,-9.593760967E-2,5.029416084E-2,1.591172374E0
4.994374786E1,1.694901466E0,-1.007909775E-1,-3.230547905E-2,1.698203005E0
4.994859692E1,1.828467369E0,-1.370950937E-1,-1.337630749E-1,1.838472340E0
4.995344598E1,1.940415859E0,-1.354808211E-1,-2.514317036E-1,1.961322682E0
4.995829504E1,1.975877762E0,-1.844273210E-1,-3.683347702E-1,2.018359945E0
4.996314411E1,2.023372650E0,-2.456726432E-1,-4.342787266E-1,2.083984151E0
4.996799317E1,2.051797867E0,-3.049116731E-1,-5.210945606E-1,2.138781231E0
4.997284223E1,2.075483799E0,-3.835121393E-1,-5.834159851E-1,2.189769114E0
4.997769124E1,2.084891796E0,-4.454862475E-1,-6.881201267E-1,2.240254697E0
4.998254030E1,2.063293934E0,-5.242526531E-1,-7.706725597E-1,2.264058059E0
4.998738937E1,1.986888409E0,-6.123928428E-1,-8.571567535E-1,2.248881554E0
4.999223843E1,1.979956150E0,-7.146887779E-1,-8.952054977E-1,2.287443833E0
4.999708749E1,1.910976410E0,-8.334373236E-1,-9.613150358E-1,2.295773336E0
5.000193656E1,1.804018974E0,-8.992260098E-1,-1.021680236E0,2.259850079E0
5.000678562E1,1.742743492E0,-9.573948383E-1,-1.071637869E0,2.258797795E0
5.001163468E1,1.717509747E0,-1.002928972E0,-1.096916676E0,2.271328344E0
5.001648374E1,1.718718052E0,-1.026056051E0,-1.097526670E0,2.282837610E0
5.002133275E1,1.703286171E0,-1.064833999E0,-1.090341926E0,2.285585426E0
5.002618182E1,1.664017677E0,-1.114397049E0,-1.099443197E0,2.284646790E0
5.003103088E1,1.612863064E0,-1.189020276E0,-1.101029634E0,2.286342655E0
5.003587994E1,1.554629803E0,-1.250296354E0,-1.078360438E0,2.267813050E0
5.004072900E1,1.491684914E0,-1.317201138E0,-1.048314571E0,2.249245687E0
5.004557807E1,1.402490616E0,-1.327579498E0,-1.006269574E0,2.177619275E0
5.005042713E1,1.287050247E0,-1.319716692E0,-9.117333889E-1,2.056552518E0
5.005527619E1,1.224160194E0,-1.310458422E0,-8.105497360E-1,1.967958417E0
5.006012525E1,1.196969986E0,-1.287975430E0,-6.981511116E-1,1.891833193E0
5.006497432E1,1.219744682E0,-1.240369320E0,-5.818400383E-1,1.834347560E0
5.006982333E1,1.196834564E0,-1.217944384E0,-4.664089680E-1,1.770123956E0
5.007467239E1,1.183280945E0,-1.199271441E0,-3.518075943E-1,1.721096850E0
5.007952145E1,1.162381172E0,-1.186748505E0,-2.713863850E-1,1.683197128E0
5.008437051E1,1.091193199E0,-1.218654394E0,-2.344424725E-1,1.652508518E0
5.008921958E1,9.938268661E-1,-1.244832993E0,-1.639785767E-1,1.601308837E0
5.009406864E1,8.273735046E-1,-1.270266294E0,-5.501055717E-2,1.516954032E0
5.009891770E1,6.900310516E-1,-1.294948936E0,4.503154755E-2,1.468013433E0
5.010376676E1,5.317287445E-1,-1.366582036E0,1.055886745E-1,1.470180563E0
5.010861583E1,3.549842834E-1,-1.422857046E0,2.393646240E-1,1.485877330E0
5.011346484E1,1.623029709E-1,-1.458963394E0,3.748793602E-1,1.515074577E0
5.011831390E1,-4.144096375E-2,-1.515595794E0,5.792970657E-1,1.623062862E0
5.012316296E1,-2.753629684E-1,-1.542611480E0,7.712521553E-1,1.746512190E0
5.012801202E1,-5.394639969E-1,-1.540031791E0,1.000839949E0,1.914262240E0
5.013286109E1,-7.096319199E-1,-1.524680018E0,1.284107447E0,2.115929714E0
5.013771015E1,-8.267631531E-1,-1.494016886E0,1.555964947E0,2.310119192E0
5.014255921E1,-8.696088791E-1,-1.450533867E0,1.801451445E0,2.470930070E0
5.014740827E1,-8.934059143E-1,-1.346558332E0,2.017599583E0,2.584976121E0
5.015225734E1,-9.628410339E-1,-1.230260491E0,2.220700264E0,2.715163604E0
5.015710640E1,-1.039723396E0,-1.094846129E0,2.372168064E0,2.811920005E0
5.016195541E1,-1.107398987E0,-9.406670928E-1,2.498045921E0,2.889882441E0
5.016680447E1,-1.180285454E0,-8.301629424E-1,2.516859531E0,2.901176686E0
5.017165353E1,-1.277529716E0,-7.156522274E-1,2.421431780E0,2.829765388E0
5.017650260E1,-1.353653908E0,-6.737058163E-1,2.269400835E0,2.726983421E0
5.018135166E1,-1.408664703E0,-6.586991549E-1,2.075233221E0,2.593224584E0
5.018620072E1,-1.487970352E0,-6.228379011E-1,1.817559004E0,2.430124185E0
5.019104978E1,-1.464887619E0,-6.233320832E-1,1.541839838E0,2.216237512E0
5.019589885E1,-1.404028893E0,-6.000581384E-1,1.226733208E0,1.958632498E0
5.020074791E1,-1.271924973E0,-6.579135060E-1,9.059720039E-1,1.694529017E0
5.020559692E1,-1.130680084E0,-7.151936293E-1,6.492888927E-1,1.487116487E0
5.021044598E1,-9.873447418E-1,-7.812105417E-1,5.000693798E-1,1.354698835E0
5.021529505E1,-8.776569366E-1,-8.104394078E-1,3.653683662E-1,1.249234876E0
5.022014411E1,-8.230438232E-1,-8.267951012E-1,3.026647568E-1,1.205237416E0
5.022499317E1,-7.828388214E-1,-8.517701030E-1,2.591836452E-1,1.185548435E0
5.022984223E1,-7.761430740E-1,-8.352373242E-1,2.826976776E-1,1.174707383E0
5.023469130E1,-8.340501785E-1,-8.300562501E-1,3.681197166E-1,1.232941687E0
5.023954036E1,-9.326372147E-1,-7.862133980E-1,4.554295540E-1,1.302059814E0
5.024438942E1,-1.040797234E0,-8.090251088E-1,4.967963696E-1,1.408753755E0
5.024923848E1,-1.141754150E0,-8.173686266E-1,5.449626446E-1,1.506213230E0
5.025408749E1,-1.254556656E0,-8.304497004E-1,5.715160370E-1,1.609406626E0
5.025893656E1,-1.381494522E0,-9.271501303E-1,5.026745796E-1,1.738049542E0
5.026378562E1,-1.481859207E0,-9.662625194E-1,3.961334229E-1,1.812868350E0
5.026863468E1,-1.519742012E0,-1.009563088E0,4.338991642E-1,1.875393798E0
5.027348374E1,-1.554783821E0,-1.042481065E0,4.515020847E-1,1.925609938E0
5.027833281E1,-1.627603531E0,-1.021819353E0,4.442424774E-1,1.972450107E0
5.028318187E1,-1.688119888E0,-1.005104780E0,4.403259754E-1,2.013422792E0
5.028803093E1,-1.640967369E0,-9.444231391E-1,4.414393902E-1,1.944113605E0
5.029287999E1,-1.500752449E0,-7.273679376E-1,4.065282345E-1,1.716562622E0
5.029772900E1,-1.308266640E0,-5.165871978E-1,3.474445343E-1,1.448841481E0
5.030257807E1,-1.161590576E0,-2.885286808E-1,3.119013309E-1,1.236860504E0
5.030742713E1,-1.084587097E0,-2.479308844E-2,2.901935577E-1,1.123012097E0
5.031227619E1,-9.910984039E-1,2.357124984E-1,2.560954094E-1,1.050438616E0
5.031712525E1,-9.360198975E-1,4.756545424E-1,1.549046040E-1,1.061308593E0
5.032197432E1,-9.000740051E-1,6.587731242E-1,2.286148071E-2,1.115633404E0
5.032682338E1,-8.234205246E-1,8.062873483E-1,-1.302392483E-1,1.159777095E0
5.033167244E1,-7.706203461E-1,9.251300097E-1,-2.685179710E-1,1.233621965E0
5.033652150E1,-7.464237213E-1,9.864916801E-1,-4.445924759E-1,1.314525267E0
5.034137051E1,-7.484817505E-1,9.878793955E-1,-5.941634178E-1,1.374467460E0
5.034621958E1,-7.840585709E-1,9.697558880E-1,-6.961977482E-1,1.428238646E0
5.035106864E1,-7.576694489E-1,9.250271320E-1,-8.396503925E-1,1.461078701E0
5.035591770E1,-6.694841385E-1,8.659734130E-1,-1.015182495E0,1.492887960E0
5.036076676E1,-5.793685913E-1,7.522531748E-1,-1.160700798E0,1.499592993E0
5.036561583E1,-4.968919754E-1,6.178141832E-1,-1.295329928E0,1.518708538E0
5.037046489E1,-3.933916092E-1,4.679630399E-1,-1.438228965E0,1.562769631E0
5.037531395E1,-2.855844498E-1,2.769514322E-1,-1.582023382E0,1.631275132E0
5.038016301E1,-1.686658859E-1,1.242912114E-1,-1.697896123E0,1.710774015E0
5.038501202E1,-7.127475739E-2,-6.141300499E-2,-1.804807067E0,1.807257645E0
5.038986109E1,2.573204041E-2,-2.200232744E-1,-1.852558136E0,1.865755618E0
5.039471015E1,5.307197571E-2,-3.537884057E-1,-1.931956410E0,1.964799848E0
5.039955921E1,1.662149429E-1,-4.242761135E-1,-2.059552431E0,2.109358633E0
5.040440827E1,2.455778122E-1,-4.959855974E-1,-2.165924549E0,2.235517687E0
5.040925734E1,3.126974106E-1,-5.235405564E-1,-2.248765945E0,2.329983404E0
5.041410640E1,3.151302338E-1,-5.932664275E-1,-2.310134649E0,2.405825059E0
5.041895546E1,2.865142822E-1,-6.312542558E-1,-2.340193510E0,2.440712608E0
5.042380452E1,3.512773514E-1,-6.709820628E-1,-2.415094852E0,2.531066149E0
5.042865353E1,4.352741241E-1,-6.599640250E-1,-2.455752611E0,2.579871502E0
5.043350260E1,5.695991516E-1,-6.653077602E-1,-2.435784340E0,2.588459573E0
5.043835166E1,7.182445526E-1,-6.629191041E-1,-2.400978088E0,2.592302597E0
5.044320072E1,8.190145493E-1,-6.621177793E-1,-2.361049891E0,2.585293285E0
5.044804978E1,9.795131683E-1,-6.771023273E-1,-2.335123539E0,2.621204981E0
5.045289885E1,1.154294014E0,-7.150871754E-1,-2.270493984E0,2.645541017E0
5.045774791E1,1.362408161E0,-6.948072910E-1,-2.215171337E0,2.691820429E0
5.046259697E1,1.575067520E0,-6.734994650E-1,-2.152633667E0,2.751049059E0
5.046744603E1,1.806547642E0,-6.508706212E-1,-2.133239269E0,2.870184093E0
5.047229504E1,1.999497890E0,-6.529721618E-1,-2.092321873E0,2.966846015E0
5.047714411E1,2.149174690E0,-6.151652932E-1,-2.056221485E0,3.037338800E0
5.048199317E1,2.322518349E0,-6.305766702E-1,-2.008281231E0,3.134471553E0
5.048684223E1,2.455000877E0,-6.155340672E-1,-1.993835568E0,3.222001206E0
5.049169130E1,2.625516415E0,-5.485882163E-1,-1.969877720E0,3.327867742E0
5.049654036E1,2.795746326E0,-4.799746871E-1,-1.960398555E0,3.448149608E0
5.050138942E1,2.925078392E0,-4.146712124E-1,-1.965322018E0,3.548313183E0
5.050623848E1,3.008854866E0,-3.528241515E-1,-1.989189506E0,3.624164369E0
5.051108754E1,3.059191227E0,-2.540722489E-1,-1.995800614E0,3.661478358E0
5.051593656E1,3.126415730E0,-1.568962634E-1,-1.994436622E0,3.711720516E0
5.052078562E1,3.150854111E0,-6.392715871E-2,-1.970500946E0,3.716832292E0
5.052563468E1,3.156530380E0,2.711491287E-2,-1.940538526E0,3.705416175E0
5.053048374E1,3.131585598E0,1.112462878E-1,-1.909154534E0,3.669342602E0
5.053533280E1,3.095165253E0,1.693529487E-1,-1.890725255E0,3.630918665E0
5.054018187E1,3.052059174E0,2.468709648E-1,-1.878074288E0,3.592098760E0
5.054503093E1,2.944885254E0,2.840918303E-1,-1.849776983E0,3.489230892E0
5.054987999E1,2.847815514E0,3.529787660E-1,-1.810584188E0,3.393060906E0
5.055472900E1,2.734551430E0,4.200701714E-1,-1.762881398E0,3.280545884E0
5.055957807E1,2.554908276E0,5.020616055E-1,-1.685205936E0,3.101538522E0
5.056442713E1,2.313753605E0,5.868870020E-1,-1.577574611E0,2.861229412E0
5.056927619E1,2.078013897E0,6.959176064E-1,-1.461731672E0,2.634217636E0
5.057412525E1,1.888195992E0,8.289173841E-1,-1.345194340E0,2.462099905E0
5.057897432E1,1.720232010E0,9.356286526E-1,-1.259361982E0,2.328216430E0
5.058382338E1,1.576386929E0,9.922443628E-1,-1.202086687E0,2.216880021E0
5.058867244E1,1.413513184E0,1.130253315E0,-1.149733186E0,2.144149826E0
5.059352150E1,1.255456924E0,1.198824525E0,-1.119269133E0,2.065457751E0
5.059837051E1,1.083021164E0,1.272040009E0,-1.089399576E0,1.994445302E0
5.060321958E1,9.416389465E-1,1.380872369E0,-1.067286491E0,1.983076615E0
5.060806864E1,7.882366180E-1,1.434435844E0,-1.088834882E0,1.965829229E0
5.061291770E1,6.945743561E-1,1.573571801E0,-1.108468533E0,2.046280586E0
5.061776676E1,5.960617065E-1,1.657090664E0,-1.121429205E0,2.087784110E0
5.062261583E1,4.927120209E-1,1.766087651E0,-1.142077923E0,2.160132568E0
5.062746489E1,4.059848785E-1,1.838220119E0,-1.158687592E0,2.210527960E0
5.063231395E1,3.549537659E-1,1.892614245E0,-1.221543074E0,2.280383375E0
5.063716301E1,3.443746567E-1,1.939012647E0,-1.294665456E0,2.356803469E0
5.064201202E1,3.169527054E-1,1.979938745E0,-1.372906327E0,2.430121033E0
5.064686109E1,2.584199905E-1,1.991571665E0,-1.420255661E0,2.459728589E0
5.065171015E1,1.880083084E-1,2.009893417E0,-1.434124827E0,2.476233570E0
5.065655921E1,8.667278290E-2,1.989587545E0,-1.462147236E0,2.470596145E0
5.066140827E1,-1.668930054E-4,2.023994923E0,-1.439847946E0,2.483891621E0
5.066625734E1,-1.227731705E-1,2.041404724E0,-1.429599285E0,2.495227568E0
5.067110640E1,-2.070226669E-1,2.027507544E0,-1.450525641E0,2.501533502E0
5.067595546E1,-3.317947388E-1,1.996633291E0,-1.430796623E0,2.478671262E0
5.068080447E1,-4.682998657E-1,1.970266104E0,-1.394197464E0,2.458666275E0
5.068565353E1,-6.165113449E-1,1.945855498E0,-1.316849947E0,2.429101406E0
5.069050260E1,-8.003196716E-1,1.878009319E0,-1.237068057E0,2.386999782E0
5.069535166E1,-9.790592194E-1,1.828789711E0,-1.123841643E0,2.359247507E0
5.070020072E1,-1.181451797E0,1.743116617E0,-9.988633394E-1,2.330667686E0
5.070504978E1,-1.381253242E0,1.642499208E0,-8.265547752E-1,2.299751501E0
5.070989885E1,-1.564150810E0,1.505686402E0,-6.643457413E-1,2.270465715E0
5.071474791E1,-1.737340927E0,1.394987822E0,-4.883041382E-1,2.280961519E0
5.071959697E1,-1.850667953E0,1.260387421E0,-3.056347370E-1,2.259858605E0
5.072444598E1,-1.990302086E0,1.135719776E0,-1.355457306E-1,2.295546656E0
5.072929504E1,-2.129944801E0,1.021147490E0,-4.338979721E-3,2.362080837E0
5.073414411E1,-2.200303078E0,9.503356218E-1,1.191329956E-1,2.399721671E0
5.073899317E1,-2.244491577E0,9.018141627E-1,2.372684479E-1,2.430495328E0
5.074384223E1,-2.238662720E0,8.995480537E-1,4.217605591E-1,2.449220170E0
5.074869130E1,-2.216371536E0,9.100074172E-1,5.648665428E-1,2.461603237E0
5.075354036E1,-2.203931808E0,9.735267758E-1,7.334764004E-1,2.518542719E0
5.075838942E1,-2.292169571E0,1.044446111E0,8.748586178E-1,2.666512070E0
5.076323848E1,-2.330376625E0,1.110402942E0,9.842169285E-1,2.762667709E0
5.076808749E1,-2.404591560E0,1.202066660E0,1.099876642E0,2.904609002E0
5.077293656E1,-2.548207283E0,1.278317928E0,1.195466518E0,3.091374659E0
5.077778562E1,-2.651191711E0,1.293479800E0,1.249439716E0,3.203592841E0
5.078263468E1,-2.680145264E0,1.295381904E0,1.252249479E0,3.229446031E0
5.078748374E1,-2.671020508E0,1.265087128E0,1.237422705E0,3.204061632E0
5.079233280E1,-2.705071449E0,1.183708549E0,1.188457727E0,3.182924637E0
5.079718187E1,-2.758267403E0,1.075244904E0,1.129549265E0,3.168607298E0
