"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.081975621E1,1.646870043E0,2.124131040E0,2.222318509E0,3.487522497E0
5.082971021E1,3.815449131E0,2.180986003E0,2.548876147E0,5.080464706E0
5.083966421E1,5.980295942E0,1.984187435E0,2.599880240E0,6.816180499E0
5.084961821E1,8.059993259E0,1.599473682E0,2.358054603E0,8.548814474E0
5.085957221E1,1.881512024E1,7.734098987E-1,7.617077783E0,2.031321704E1
5.086952621E1,1.969461515E1,2.866352987E-1,8.550417362E0,2.147253275E1
5.087948021E1,1.036507501E1,1.208015019E0,1.916384000E0,1.060974118E1
5.088943421E1,9.699799281E0,9.706700311E-1,1.530001159E0,9.867583795E0
5.089938821E1,9.900351176E0,5.336751533E-1,1.524372629E0,1.003122497E1
5.090934104E1,1.010302970E1,2.981715994E-1,1.196985928E0,1.017805929E1
5.091929504E1,1.040888352E1,1.115406452E-1,1.237310593E0,1.048275894E1
5.092925004E1,1.062153740E1,-7.081657894E-2,1.348245723E0,1.070699950E1
5.093920404E1,1.077781476E1,-2.842705750E-1,1.293289497E0,1.085885346E1
5.094915804E1,1.072657210E1,-5.468264184E-1,9.982788292E-1,1.078679419E1
5.095911204E1,1.062305417E1,-8.035727607E-1,7.021780213E-1,1.067651924E1
5.096906604E1,1.065743580E1,-1.102112588E0,5.856717378E-1,1.073026567E1
5.097902004E1,1.053506410E1,-1.373026661E0,1.356257285E-1,1.062502574E1
5.098897404E1,1.067542768E1,-1.648358305E0,-7.387438037E-2,1.080218953E1
5.099892804E1,1.058893099E1,-1.982999866E0,-2.149478866E-1,1.077515431E1
5.100888204E1,1.055246307E1,-2.216189165E0,-3.479357900E-1,1.078828210E1
5.101883604E1,1.050051641E1,-2.432057257E0,-4.836846024E-1,1.078933261E1
5.102879004E1,1.015811515E1,-2.612649390E0,-8.182881559E-1,1.052059104E1
5.103874504E1,1.051468187E1,-2.996796840E0,-1.098397852E0,1.098843956E1
5.104869904E1,1.076188695E1,-3.446247749E0,-1.004772674E0,1.134479627E1
5.105865304E1,1.073987803E1,-3.694075845E0,-9.125768472E-1,1.139403234E1
5.106860704E1,1.077179213E1,-3.900237266E0,-1.106393920E0,1.150945107E1
5.107856104E1,1.076425156E1,-4.117453142E0,-1.297414269E0,1.159766424E1
5.108851504E1,1.084827371E1,-4.228819503E0,-1.566869023E0,1.174832054E1
5.109846904E1,1.105495875E1,-4.193007354E0,-1.693331580E0,1.194406947E1
5.110842304E1,1.085969215E1,-4.107771907E0,-1.378942874E0,1.169222764E1
5.111837704E1,1.007948647E1,-4.049309106E0,-8.701099817E-1,1.089724934E1
5.112833104E1,9.533101010E0,-3.939487871E0,-3.394565964E-1,1.032060126E1
5.113828504E1,9.547464110E0,-3.590351209E0,3.278943121E-1,1.020549888E1
5.114824004E1,9.476643804E0,-3.206938169E0,8.990649551E-1,1.004487670E1
5.115819404E1,8.926489223E0,-2.639168267E0,1.509406680E0,9.430043877E0
5.116814804E1,1.014960161E1,8.185835280E0,9.440107477E-1,1.307338779E1
5.117810204E1,8.363245066E0,3.528212264E1,4.121102389E0,3.649322582E1
5.118805604E1,-1.949153901E1,2.149407706E1,1.405530310E0,2.904980132E1
5.119801004E1,-7.466511279E1,2.387759336E0,-5.139918905E0,7.487989869E1
5.120796404E1,-1.488324451E2,-1.917452052E1,-3.366902085E1,1.537932440E2
5.121791804E1,-1.045399362E2,-2.100747177E1,-4.580980053E1,1.160536512E2
5.122787204E1,-2.035483129E1,-4.739896265E0,-1.890148479E1,2.817892653E1
5.123782604E1,-3.103935957E-1,-2.564727364E0,-1.311639697E1,1.336839706E1
5.124778004E1,7.319198399E0,-2.912005781E0,-1.076929069E1,1.334271580E1
5.125773504E1,7.819786132E0,-3.495284253E0,-7.207462785E0,1.119435514E1
5.126768904E1,4.969545075E0,-3.829016718E0,-4.764584963E0,7.877754575E0
5.127764304E1,1.636985909E0,-3.022512602E0,-2.423382035E0,4.205720602E0
5.128759704E1,1.213038216E0,-2.545659886E0,-4.721410292E-1,2.859154267E0
5.129755104E1,2.667760566E0,-1.602719471E0,9.887688446E-1,3.265473928E0
5.130750504E1,4.464252087E0,-1.006798003E0,1.848589042E0,4.935632722E0
5.131745904E1,6.099979675E0,-8.537547348E-1,2.399794368E0,6.610420727E0
5.132741304E1,7.418053765E0,-7.563755708E-1,2.917862352E0,8.007093504E0
5.133736704E1,8.787669307E0,-5.728195578E-1,3.545024178E0,9.493073818E0
5.134732104E1,9.889250822E0,-4.242333296E-1,4.314640549E0,1.079784140E1
5.135727504E1,1.046354329E1,-4.539496835E-1,4.769653330E0,1.150831879E1
5.136723004E1,1.095580167E1,-5.361313494E-1,4.969335744E0,1.204206480E1
5.137718404E1,1.126050241E1,-4.071835797E-1,4.887729079E0,1.228228841E1
5.138713804E1,1.162416882E1,-2.778387475E-1,4.526230819E0,1.247738998E1
5.139709204E1,1.200117156E1,-1.504489136E-1,4.342047619E0,1.276339027E1
5.140704604E1,1.241580932E1,-1.780187729E-1,4.733083674E0,1.328857000E1
5.141700004E1,1.254638349E1,-3.215022091E-1,4.865406749E0,1.346058265E1
5.142695404E1,1.219158731E1,-3.940493446E-1,4.411762217E0,1.297126524E1
5.143690804E1,1.186054135E1,-3.666293384E-1,3.231084246E0,1.229824229E1
5.144686204E1,1.151640464E1,-4.676455437E-1,2.020220025E0,1.170160489E1
5.145681604E1,1.117657850E1,-6.769947944E-1,1.297376701E0,1.127197477E1
5.146677004E1,1.076795636E1,-8.321717117E-1,8.739038014E-1,1.083536348E1
5.147672504E1,1.042461721E1,-1.088484629E0,5.754882636E-1,1.049707719E1
5.148667904E1,9.971004252E0,-1.313025896E0,2.754880571E-1,1.006085764E1
5.149663304E1,9.767979569E0,-1.655253050E0,2.442615867E-1,9.910244762E0
5.150658704E1,9.660561540E0,-2.057039064E0,3.740288436E-1,9.884217549E0
5.151654104E1,9.808519485E0,-2.358616521E0,3.904395660E-1,1.009567083E1
5.152649504E1,1.014038990E1,-2.618966137E0,3.383526421E-1,1.047859597E1
5.153644904E1,1.033444379E1,-2.940585217E0,4.368092287E-1,1.075353766E1
5.154640304E1,1.134888659E1,-3.287175124E0,7.850400838E-1,1.184141187E1
5.155635704E1,1.412311092E1,-3.192399944E0,1.383163540E0,1.454533674E1
5.156631104E1,1.393865348E1,-3.382301721E0,1.687760206E0,1.444211066E1
5.157626504E1,1.272881545E1,-3.682178515E0,1.411605567E0,1.332568241E1
5.158622004E1,1.228524450E1,-3.380290571E0,9.281590191E-1,1.277556558E1
5.159617404E1,1.147111444E1,-2.938722586E0,5.412394039E-1,1.185392328E1
5.160612804E1,1.039133720E1,-2.616502997E0,3.041465036E-1,1.072000381E1
5.161608204E1,1.005231446E1,-1.829937302E0,-1.281602959E-1,1.021832284E1
5.162603604E1,1.016332151E1,-8.264986700E-1,-2.934577203E-1,1.020109414E1
5.163599004E1,1.061509377E1,-2.507128197E-1,2.032095281E-1,1.061999843E1
5.164594404E1,1.070187931E1,-2.473717207E-1,1.153141824E-1,1.070535898E1
5.165589804E1,1.066093828E1,-3.450903887E-1,2.324743308E-2,1.066654737E1
5.166585204E1,1.065175113E1,9.263743758E0,-8.735648091E-1,1.414354503E1
5.167580604E1,-1.177433935E1,2.463895054E1,-6.139517963E-1,2.731464603E1
5.168576004E1,-7.627446300E1,-2.108526430E0,-5.985050898E0,7.653796721E1
5.169571504E1,-1.478818656E2,-2.643023570E1,-2.481257308E1,1.522605245E2
5.170566904E1,-1.307154602E2,-2.828713363E1,-4.618881237E1,1.414924021E2
5.171562304E1,-3.204701726E1,-5.695529523E0,-1.171076843E1,3.459179771E1
5.172557704E1,-1.480542368E1,-2.870415121E0,-3.017610004E0,1.538004628E1
5.173553104E1,-7.365918821E-1,-1.898872320E0,-4.558978150E0,4.993251992E0
5.174548504E1,9.321884962E0,-8.978504884E-1,-5.447214646E0,1.083401228E1
5.175543904E1,1.146104086E1,-1.169492466E0,-5.676451812E0,1.284310225E1
5.176539304E1,1.067844718E1,-1.102726473E0,-5.081823894E0,1.187729658E1
5.177534704E1,8.908235385E0,-1.645125380E0,-3.410573301E0,9.679623208E0
5.178530104E1,7.899395388E0,-1.424358344E0,-1.394140518E0,8.146954767E0
5.179525604E1,7.815603034E0,-8.314699727E-1,-4.667201487E-1,7.873551981E0
5.180521004E1,8.301095011E0,-5.555176101E-1,-1.025893986E-1,8.320294633E0
5.181516404E1,9.036554287E0,-3.657260532E-1,4.862515301E-1,9.057014380E0
5.182511804E1,9.718729641E0,-2.173921689E-1,9.329992712E-1,9.765830883E0
5.183507204E1,1.015225741E1,2.849265961E-3,1.377192948E0,1.024524275E1
5.184502604E1,1.040831517E1,1.776689998E-1,1.924457835E0,1.058622355E1
5.185498004E1,1.057961052E1,2.282698904E-1,2.502904168E0,1.087404227E1
5.186493404E1,1.084084307E1,2.972154517E-1,2.919609500E0,1.123104337E1
5.187488804E1,1.091851631E1,4.494973943E-1,3.010892138E0,1.133496881E1
5.188484204E1,1.096126531E1,5.642259049E-1,2.877291446E0,1.134665123E1
5.189479604E1,1.098625631E1,5.776192813E-1,2.537679899E0,1.129031846E1
5.190475104E1,1.107739218E1,4.563584806E-1,2.409292585E0,1.134555293E1
5.191470554E1,1.112200877E1,3.188192507E-1,2.404939333E0,1.138351695E1
5.192465954E1,1.113035743E1,1.644044083E-1,2.234135731E0,1.135355661E1
5.193461354E1,1.112945930E1,3.527309088E-2,2.075020714E0,1.132129937E1
5.194456754E1,1.111070143E1,-1.554008657E-1,1.830695247E0,1.126158429E1
5.195452154E1,1.102323878E1,-3.698838256E-1,1.520565507E0,1.113376516E1
5.196447554E1,1.095118120E1,-6.080611651E-1,1.208119538E0,1.103438539E1
5.197442954E1,1.089357209E1,-8.121467523E-1,1.080510416E0,1.097711246E1
5.198438354E1,1.049319102E1,-9.460489409E-1,8.539098322E-1,1.057029935E1
5.199433754E1,1.020887132E1,-1.125016644E0,4.945159847E-1,1.028257080E1
5.200429154E1,1.003904479E1,-1.285611518E0,2.763938091E-1,1.012480177E1
5.201424654E1,1.006499006E1,-1.422493082E0,3.082821661E-1,1.016968777E1
5.202420054E1,1.010181465E1,-1.527407480E0,4.793699419E-1,1.022787507E1
5.203415454E1,1.005515738E1,-1.566077310E0,6.797528529E-1,1.019906133E1
5.204410854E1,1.026514961E1,-1.544118238E0,9.647835660E-1,1.042537313E1
5.205406254E1,1.073627614E1,-1.308736379E0,1.186501797E0,1.088063430E1
5.206401654E1,1.107240450E1,-1.012560580E0,1.292950358E0,1.119353121E1
5.207397054E1,1.102976193E1,-7.406802553E-1,1.574023676E0,1.116610075E1
5.208392454E1,1.057268157E1,-4.231048170E-1,1.949823056E0,1.075929474E1
5.209387854E1,1.036926513E1,1.882037455E-1,2.284207778E0,1.061954260E1
5.210383254E1,1.035615216E1,8.627131078E-1,2.422127223E0,1.067056052E1
5.211378654E1,1.028969856E1,9.406798813E-1,2.017394504E0,1.052770894E1
5.212374154E1,1.004458328E1,4.756505281E-1,1.601504420E0,1.018256908E1
5.213369554E1,9.721800599E0,-9.454903856E-1,8.408284414E-1,9.803792706E0
5.214364954E1,8.256284289E0,-1.077558376E0,-3.571666431E-1,8.333962462E0
5.215360354E1,-4.864687541E0,9.718366529E0,-2.750460076E-1,1.087140668E1
5.216355754E1,-6.097332875E1,7.802770734E0,-1.036746769E1,6.233870737E1
5.217351154E1,-1.094019381E2,-1.380442597E1,-2.206360755E1,1.124550978E2
5.218346554E1,-1.265100959E2,-1.614754211E1,-4.406094511E1,1.349329995E2
5.219341954E1,-5.527362665E1,-6.966453420E0,-3.408871294E1,6.531267585E1
5.220337354E1,-2.470388504E1,-1.948547486E0,-1.117824378E1,2.718514130E1
5.221332754E1,-6.379383028E0,-1.426680054E-1,-9.648698709E0,1.156781175E1
5.222328154E1,8.442407010E0,6.077303588E-2,-8.521612809E0,1.199565815E1
5.223323654E1,9.199751245E0,4.152349398E-1,-6.396003739E0,1.121234618E1
5.224319054E1,6.239307715E0,1.415941643E-1,-4.740983847E0,7.837470096E0
5.225314454E1,3.845289811E0,-3.383807087E-1,-2.328308648E0,4.507968101E0
5.226309854E1,3.537433907E0,1.288658721E-2,-8.583244801E-2,3.538498541E0
5.227305254E1,4.469725665E0,1.332349848E-1,2.290892315E-1,4.477575344E0
5.228300654E1,5.404721761E0,1.637340433E-1,7.600379743E-1,5.460355654E0
5.229296054E1,6.943989587E0,1.489560098E-1,1.190042287E0,7.046799268E0
5.230291454E1,8.743473127E0,-5.001883686E-2,1.443824310E0,8.862023068E0
5.231286854E1,1.001071386E1,-2.588470458E-1,1.741154641E0,1.016430093E1
5.232282254E1,1.061109427E1,-3.039334639E-1,2.104608210E0,1.082206417E1
5.233277754E1,1.103406197E1,-2.696612154E-1,2.719880893E0,1.136754120E1
5.234273154E1,1.127455327E1,-1.804946485E-1,3.454275976E0,1.179322485E1
5.235268554E1,1.147583783E1,4.684487684E-2,3.905102150E0,1.212216445E1
5.236263954E1,1.173289195E1,2.595006549E-1,4.184326578E0,1.245940139E1
5.237259354E1,1.191760315E1,3.227990484E-1,4.229758274E0,1.265007191E1
5.238254754E1,1.197689509E1,2.229193957E-1,3.962894860E0,1.261745793E1
5.239250154E1,1.202803835E1,1.361145923E-2,3.647903599E0,1.256905296E1
5.240245554E1,1.188222984E1,-2.374713979E-1,3.227030956E0,1.231493026E1
5.241240954E1,1.181171710E1,-4.096677327E-1,2.947542819E0,1.218082497E1
5.242236354E1,1.173958818E1,-4.934865092E-1,2.448806314E0,1.200242109E1
5.243231754E1,1.121357266E1,-3.943081204E-1,1.542812408E0,1.132607438E1
5.244227254E1,1.034339705E1,-1.485002467E-1,2.400632127E-1,1.034724819E1
5.245222654E1,1.031466149E1,-5.161996895E-2,9.391446948E-2,1.031521818E1
5.246218054E1,1.011749572E1,-1.444675957E-1,-4.433293127E-2,1.011862421E1
5.247213454E1,9.862409763E0,-2.613149546E-1,-4.394872900E-1,9.875654962E0
5.248208854E1,9.855824629E0,-4.173121632E-1,-4.626281941E-1,9.875497628E0
5.249204254E1,9.842722188E0,-6.333177745E-1,-4.379377778E-1,9.872793980E0
5.250199654E1,9.807382202E0,-8.085841899E-1,-4.296593264E-1,9.850033562E0
5.251195054E1,9.825960560E0,-1.024512216E0,-2.253434686E-1,9.881796693E0
5.252190454E1,9.907307024E0,-1.157162223E0,1.798147269E-1,9.976276370E0
5.253185854E1,1.013097004E1,-1.180833653E0,7.150179952E-1,1.022458668E1
5.254181254E1,1.062808862E1,-9.842445615E-1,1.282537637E0,1.075034455E1
5.255176754E1,1.052941101E1,-7.201652992E-1,1.663992444E0,1.068438136E1
5.256172154E1,9.619861411E0,-6.873533562E-1,2.149086810E0,9.880929223E0
5.257167554E1,9.020753356E0,-7.344200800E-1,2.562606579E0,9.406397634E0
5.258162954E1,8.859194788E0,-5.226641884E-1,2.664426484E0,9.265941864E0
5.259158354E1,8.836851992E0,-5.185432170E-1,2.522475969E0,9.204440516E0
5.260153754E1,9.007771953E0,-6.448625171E-1,2.090619332E0,9.269654385E0
5.261149154E1,8.867820600E0,-1.088912938E0,1.794266070E0,9.112813194E0
5.262144554E1,8.321495361E0,-1.523874008E0,1.412637016E0,8.577005327E0
5.263139954E1,7.781354138E0,5.945916653E-1,1.640983651E0,7.974699919E0
5.264135354E1,-1.645852627E0,1.503150861E1,4.865176953E0,1.588474201E1
5.265130754E1,-4.416993721E1,8.385009572E0,-1.236498853E0,4.497577868E1
5.266126254E1,-9.877446931E1,-1.691767654E1,-1.258138024E1,1.009994787E2
5.267121654E1,-1.299303615E2,-2.564641176E1,-3.158907269E1,1.361525130E2
5.268117054E1,-6.446948190E1,-7.869509100E0,-2.051502394E1,6.811100849E1
5.269112454E1,-1.620624347E1,-6.973692711E-1,-1.506123352E1,2.213525258E1
5.270107854E1,-4.457420200E-1,-3.979250618E-1,-1.626708960E1,1.627805991E1
5.271103254E1,6.140679220E0,5.747328764E-1,-1.453278907E1,1.578734358E1
5.272098654E1,4.598871363E0,3.889170241E-1,-1.056978837E1,1.153348605E1
5.273094054E1,2.676389303E0,-5.322460938E-2,-6.926544419E0,7.425827236E0
5.274089454E1,3.131785076E0,2.059691215E-1,-4.518187973E0,5.501320169E0
5.275084854E1,4.464571345E0,9.876761462E-1,-2.520596089E0,5.221236071E0
5.276080254E1,4.774114171E0,1.762729697E0,-1.009414851E0,5.188284923E0
5.277075754E1,5.103911752E0,2.089535112E0,2.665827112E-1,5.521515960E0
5.278071154E1,5.874061389E0,1.928285422E0,1.117338007E0,6.282620957E0
5.279066554E1,6.492959345E0,1.859128795E0,1.683855436E0,6.960621385E0
5.280061954E1,7.375046909E0,1.598908549E0,2.069671097E0,7.825047215E0
5.281057354E1,8.501073879E0,1.247196481E0,2.299411708E0,8.894439294E0
5.282052754E1,9.308828130E0,8.957152314E-1,2.649992632E0,9.720033327E0
5.283048154E1,1.001951977E1,5.628687662E-1,3.148053199E0,1.051750144E1
5.284043554E1,1.073221584E1,2.791886686E-1,3.768877813E0,1.137817398E1
5.285038954E1,1.129001448E1,2.016585176E-1,3.833641573E0,1.192484385E1
5.286034454E1,1.162316076E1,2.119948783E-1,3.494712980E0,1.213902083E1
5.287029854E1,1.174673114E1,2.548188442E-1,2.931382284E0,1.210965017E1
5.288025254E1,1.167012443E1,2.665826563E-1,2.333526849E0,1.190412609E1
5.289020654E1,1.151296648E1,1.850740050E-1,1.955084381E0,1.167925530E1
5.290016054E1,1.139931181E1,5.846192390E-2,1.829299078E0,1.154530478E1
5.291011454E1,1.127304586E1,2.125026176E-2,1.543649729E0,1.137826301E1
5.292006829E1,1.109643890E1,-7.460760294E-2,1.206705609E0,1.116210827E1
5.293002229E1,1.087560827E1,-1.327504333E-1,9.635661757E-1,1.091901725E1
5.293997629E1,1.062429144E1,-2.115414084E-1,8.267775822E-1,1.065851207E1
5.294993029E1,1.060004070E1,-3.256704699E-1,8.625181762E-1,1.064005929E1
5.295988429E1,1.052534836E1,-5.021824884E-1,8.342673538E-1,1.057029552E1
5.296983829E1,1.042117086E1,-6.923438086E-1,8.459641240E-1,1.047834898E1
5.297979329E1,1.029471079E1,-8.111702672E-1,9.282261890E-1,1.036825305E1
5.298974729E1,1.011806991E1,-9.072536152E-1,8.171612513E-1,1.019147685E1
5.299970129E1,9.965374553E0,-9.674314776E-1,6.043956918E-1,1.003044903E1
5.300965529E1,9.910241157E0,-9.583666854E-1,5.157852316E-1,9.969823514E0
5.301960929E1,9.894539044E0,-9.679341920E-1,4.514670289E-1,9.952015975E0
5.302956329E1,1.001890464E1,-9.153310320E-1,3.720542389E-1,1.006750741E1
5.303951729E1,1.038313706E1,-7.126267764E-1,3.438034165E-1,1.041324027E1
5.304947129E1,1.039848249E1,-7.520908043E-1,3.888679075E-1,1.043289495E1
5.305942529E1,1.027134765E1,-7.065788551E-1,6.475124753E-1,1.031596378E1
5.306937929E1,1.003165625E1,-2.611601861E-1,1.466880466E0,1.014169957E1
5.307933429E1,1.005358799E1,3.559777580E-1,1.658568567E0,1.019569523E1
5.308928829E1,9.609091424E0,7.891090880E-1,1.821063859E0,9.811911370E0
5.309924229E1,9.266232333E0,1.240541034E0,1.597768049E0,9.484453935E0
5.310919629E1,8.184335470E0,7.609844193E-1,1.566833940E0,8.367640824E0
5.311915029E1,-2.549108866E0,8.423841516E0,5.433791778E0,1.034336285E1
5.312910429E1,-4.734200024E1,1.387529773E1,7.472913512E0,4.989622541E1
5.313905829E1,-9.354477576E1,-8.492878422E0,2.570027865E0,9.396466942E1
5.314901229E1,-1.211302365E2,-1.712246591E1,-1.669877550E1,1.234688711E2
5.315896629E1,-7.482933535E1,-1.362546609E1,-3.285198707E1,8.285128731E1
5.316892029E1,-2.100076852E1,-7.097188391E0,-2.807922770E1,3.577492683E1
5.317887429E1,-1.775421664E0,-7.508804306E0,-2.585711267E1,2.698378290E1
5.318882929E1,1.070458657E1,-4.451208411E0,-2.063070526E1,2.366489868E1
5.319878329E1,1.073099026E1,-1.555639884E0,-1.276255856E1,1.674685249E1
5.320873729E1,5.992401432E0,-1.174421011E0,-7.224488708E0,9.459459642E0
5.321869129E1,2.562428239E0,-1.135476655E0,-4.898445271E0,5.643590328E0
5.322864529E1,5.997810692E-1,-7.466915584E-1,-2.447666692E0,2.628375515E0
5.323859929E1,4.957222652E-1,-3.349352734E-1,-2.130269301E-1,6.350611581E-1
5.324855329E1,2.446030056E0,-5.602775543E-2,8.568661845E-1,2.592377635E0
5.325850729E1,5.060380400E0,2.671249490E-1,1.455401212E0,5.272285863E0
5.326846129E1,7.274981169E0,2.644448960E-1,1.811170371E0,7.501707821E0
5.327841529E1,8.940543006E0,-5.341359322E-2,2.107899023E0,9.185826068E0
5.328836929E1,9.909354719E0,-3.593412957E-1,2.888996403E0,1.032815266E1
5.329832429E1,1.087566090E1,-5.715341205E-1,4.401307980E0,1.174641065E1
5.330827829E1,1.198332352E1,-6.158922679E-1,5.328575225E0,1.312909288E1
5.331823229E1,1.249832289E1,-6.015806229E-1,5.082672325E0,1.350568518E1
5.332818629E1,1.244296613E1,-5.460093431E-1,4.211518469E0,1.314771539E1
5.333814029E1,1.224690665E1,-5.867494162E-1,3.812505058E0,1.284002306E1
5.334809429E1,1.220274613E1,-7.136071352E-1,3.642772082E0,1.275484366E1
5.335804829E1,1.227100185E1,-9.137782308E-1,3.246399858E0,1.272602016E1
5.336800229E1,1.214428567E1,-1.066547192E0,2.829030867E0,1.251497555E1
5.337795629E1,1.158001299E1,-1.032981250E0,1.871597690E0,1.177567956E1
5.338791029E1,1.112142054E1,-1.005039745E0,1.161159965E0,1.122694937E1
5.339786529E1,1.091088219E1,-1.166912017E0,7.052981687E-1,1.099574824E1
5.340781929E1,1.063607241E1,-1.398013860E0,5.237186607E-1,1.074033334E1
5.341777329E1,1.010813783E1,-1.552982324E0,3.564784259E-1,1.023295077E1
5.342772729E1,9.996734340E0,-1.640103791E0,3.121278799E-1,1.013518928E1
5.343768129E1,1.000080166E1,-1.975484732E0,3.268769697E-1,1.019928539E1
5.344763529E1,9.934831038E0,-2.674985971E0,3.345683241E-1,1.029409314E1
5.345758929E1,9.861897547E0,-3.364532910E0,2.242716740E-1,1.042244706E1
5.346754329E1,1.026483503E1,-3.770860603E0,2.988874447E-1,1.093963260E1
5.347749729E1,1.195394711E1,-3.990409518E0,-2.825824839E-1,1.260555720E1
5.348745129E1,1.603253088E1,-4.032724063E0,-1.757070762E-1,1.653286977E1
5.349740529E1,1.599821241E1,-4.669633783E0,7.137117273E-1,1.668105705E1
5.350736029E1,1.490077306E1,-4.936176184E0,-5.337899780E-1,1.570617091E1
5.351731429E1,1.264927227E1,-4.375399260E0,-4.499847597E-1,1.339218779E1
5.352726829E1,1.111046988E1,-3.831070552E0,-6.688341279E-2,1.175262166E1
5.353722229E1,9.546129191E0,-4.150311570E0,1.700621742E-1,1.041069593E1
5.354717629E1,8.879464746E0,-4.039872285E0,4.601372802E-1,9.766124541E0
5.355713029E1,9.337863649E0,-3.108869838E0,1.002875252E0,9.892751283E0
5.356708429E1,1.021132715E1,-1.470186481E0,1.304574038E0,1.039877704E1
5.357703829E1,1.036752266E1,-1.242307039E0,4.719626892E-1,1.045234909E1
5.358699229E1,9.511023678E0,-2.478862464E0,-4.763925032E-1,9.840288630E0
5.359694629E1,8.815331900E0,5.707147356E0,-1.259109013E0,1.057671797E1
5.360690129E1,1.122138571E0,2.831901499E1,6.720135514E-1,2.834920470E1
5.361685529E1,-4.783066843E1,1.322471313E1,-3.390952384E-1,4.962641298E1
5.362680929E1,-9.836875674E1,-2.299420187E0,-2.209586635E0,9.842043441E1
5.363676329E1,-1.393804350E2,-1.386166203E1,-1.788192333E1,1.412048672E2
5.364671729E1,-7.351315985E1,-9.455929458E0,-2.248129522E1,7.745326273E1
5.365667129E1,-2.465948128E1,-3.811594062E0,-1.103701599E1,2.728431762E1
5.366662529E1,-1.048076685E1,-5.424528619E0,-1.178368788E1,1.667714858E1
5.367657929E1,5.994367851E0,-6.581376847E0,-1.491877547E1,1.737287623E1
5.368653329E1,1.400726003E1,-4.367973588E0,-1.125616729E1,1.849280479E1
5.369648729E1,1.276968515E1,-3.135857369E0,-8.673711752E0,1.575219781E1
5.370644129E1,7.471746408E0,-2.057983682E0,-5.284811740E0,9.380379861E0
5.371639629E1,2.688318792E0,-1.265660380E0,-2.181472784E0,3.686160283E0
5.372635029E1,5.784363931E-1,-5.952404869E-1,2.372969681E-1,8.632553210E-1
5.373630429E1,7.901172942E-1,-2.813051596E-2,1.600595763E0,1.785212441E0
5.374625829E1,2.039155063E0,4.014206005E-1,2.270046991E0,3.077727280E0
5.375621229E1,3.802111632E0,4.288301182E-1,2.891572101E0,4.795950099E0
5.376616629E1,5.703395197E0,2.450299108E-1,3.216722900E0,6.552561533E0
5.377612029E1,7.367047334E0,-2.931011863E-2,3.331626534E0,8.085417792E0
5.378607429E1,8.612719445E0,-3.328547610E-1,3.447485604E0,9.283042902E0
5.379602829E1,9.526405948E0,-5.541074444E-1,3.396424794E0,1.012892624E1
5.380598229E1,1.012935387E1,-5.948009956E-1,3.141347027E0,1.062194234E1
5.381593729E1,1.071759780E1,-4.905677254E-1,2.928584391E0,1.112133831E1
5.382589129E1,1.107904694E1,-3.973285362E-1,2.558909385E0,1.137766093E1
5.383584529E1,1.129048460E1,-2.907469146E-1,2.038337768E0,1.147668929E1
5.384579929E1,1.151306003E1,-2.117090773E-1,1.919536234E0,1.167390215E1
5.385575329E1,1.166274875E1,-2.680101627E-1,1.771489411E0,1.179956409E1
5.386570729E1,1.164326583E1,-3.803736939E-1,1.553487524E0,1.175260170E1
5.387566129E1,1.140809082E1,-5.011253849E-1,1.391996783E0,1.150362194E1
5.388561529E1,1.117323857E1,-6.240131734E-1,1.143820632E0,1.124895454E1
5.389556929E1,1.099689356E1,-7.166786776E-1,8.259876233E-1,1.105113351E1
5.390552329E1,1.072537927E1,-8.089496409E-1,6.473762351E-1,1.077530770E1
5.391547704E1,1.054441146E1,-9.556458297E-1,4.730420121E-1,1.059819044E1
5.392543204E1,1.042289579E1,-1.112304724E0,3.445933022E-1,1.048774156E1
5.393538604E1,1.025654250E1,-1.034718604E0,3.736334988E-1,1.031537245E1
5.394534004E1,1.024255246E1,-6.356234778E-1,3.949734970E-1,1.026985404E1
5.395529404E1,9.897062702E0,-1.063711292E0,2.923004832E-1,9.958351842E0
5.396524804E1,9.893832700E0,-1.945588211E0,2.179701479E-1,1.008567053E1
5.397520204E1,9.910531179E0,-2.609847404E0,2.545392376E-1,1.025157168E1
5.398515604E1,9.974335996E0,-3.094926275E0,2.801207878E-1,1.044722044E1
5.399511004E1,1.024319565E1,-3.402254175E0,3.235270268E-1,1.079828969E1
5.400506404E1,1.053005186E1,-3.590961074E0,3.569076115E-1,1.113123429E1
5.401501804E1,1.189424002E1,-3.559493990E0,-1.856982136E-1,1.241682032E1
5.402497304E1,1.354122408E1,-3.050532752E0,-3.129488289E-1,1.388410734E1
5.403492704E1,1.164405988E1,-3.383954144E0,3.537892914E-1,1.213097041E1
5.404488104E1,1.006005267E1,-3.716244686E0,7.416070390E-1,1.075012164E1
5.405483504E1,9.470398977E0,-3.370196815E0,1.195871376E0,1.012308213E1
5.406478904E1,9.366109793E0,-2.843362978E0,7.660975170E-1,9.818127677E0
5.407474304E1,9.492148865E0,-2.560148994E0,4.120929750E-1,9.839973251E0
5.408469704E1,9.308038171E0,-2.388565375E0,-1.308910918E-1,9.610512558E0
5.409465104E1,9.852806296E0,1.198140095E1,-5.026675880E-1,1.552045217E1
