"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.079406281E2,6.184778336E-1,2.151666602E0,1.353308242E0,2.616032720E0
1.079505821E2,7.423525590E-1,2.150100133E0,8.135260373E-1,2.415748852E0
1.079605361E2,7.180740425E-1,2.014967471E0,1.550897938E-1,2.144709091E0
1.079704901E2,4.309318998E-1,1.550123767E0,-6.621444746E-1,1.739833699E0
1.079804441E2,-1.543536294E-1,8.011088902E-1,-1.505144060E0,1.712033627E0
1.079903981E2,-7.672581893E-1,3.262682015E-1,-2.503487720E0,2.638671415E0
1.080003521E2,-9.701878551E-1,2.862065881E-1,-3.178527133E0,3.335597910E0
1.080103061E2,-6.932792169E-1,7.061454302E-1,-2.759671780E0,2.931734260E0
1.080202601E2,5.677646399E-4,1.036886167E0,-1.439318592E0,1.773914105E0
1.080302151E2,8.374329633E-1,9.895015007E-1,-3.201930906E-1,1.335264320E0
1.080401691E2,1.575816432E0,8.959811336E-1,-2.043597485E-1,1.824210110E0
1.080501231E2,1.900565235E0,6.647319406E-1,-1.107284743E0,2.297846006E0
1.080600771E2,1.730343432E0,1.618889362E-1,-2.329313784E0,2.906200118E0
1.080700311E2,1.309921902E0,-3.858337873E-1,-2.901569086E0,3.206846778E0
1.080799851E2,1.006296166E0,-7.748671710E-1,-2.506269826E0,2.809704530E0
1.080899391E2,1.174056876E0,-1.090043789E0,-1.658945128E0,2.306231547E0
1.080998931E2,2.041526109E0,-1.241822305E0,-9.908418287E-1,2.586835716E0
1.081098471E2,3.250766266E0,-1.151667010E0,-7.563421686E-1,3.530704136E0
1.081198011E2,4.228406105E0,-7.025482231E-1,-5.731651282E-1,4.324524305E0
1.081297551E2,4.946978915E0,-1.643377501E-1,-9.203751326E-2,4.950563421E0
1.081397091E2,5.394900193E0,9.079381049E-2,5.111204691E-1,5.419818792E0
1.081496631E2,5.300001637E0,6.453396499E-2,7.052040285E-1,5.347101524E0
1.081596171E2,4.695433744E0,-1.082956964E-1,2.428315039E-1,4.702955788E0
1.081695711E2,4.053165345E0,-3.778406435E-1,-7.005927680E-1,4.130586289E0
1.081795251E2,3.619883449E0,-7.390290016E-1,-1.312489853E0,3.920758812E0
1.081894791E2,3.601316200E0,-1.276733691E0,-1.743528757E0,4.199930930E0
1.081994331E2,3.768730755E0,-1.975808083E0,-2.168304854E0,4.775844954E0
1.082093871E2,3.472382756E0,-2.323368335E0,-2.091468932E0,4.672229095E0
1.082193411E2,3.251267957E0,-1.973759803E0,-1.138554191E0,3.970236358E0
1.082292951E2,3.345400820E0,-1.315758008E0,-7.029002986E-1,3.662921595E0
1.082392491E2,3.034010567E0,-9.935109365E-1,-8.067491144E-1,3.292890559E0
1.082492031E2,2.427547884E0,-1.121718156E0,-7.658449173E-1,2.781682726E0
1.082591581E2,1.779468229E0,-1.445916443E0,-7.608250827E-1,2.415788970E0
1.082691121E2,1.105265553E0,-2.034530500E0,-6.484334117E-1,2.404452576E0
1.082790661E2,-2.242433515E-1,-3.048979146E0,-8.458583990E-2,3.058384162E0
1.082890201E2,-2.052852750E0,-3.850012023E0,7.809599698E-1,4.432459302E0
1.082989741E2,-3.295534888E0,-4.151506156E0,1.140142733E0,5.421759771E0
1.083089281E2,-3.697216092E0,-4.399204152E0,9.926150700E-1,5.831611156E0
1.083188821E2,-3.675595720E0,-4.858943236E0,9.446526258E-1,6.165363075E0
1.083288361E2,-3.332311828E0,-5.190148242E0,9.882342629E-1,6.246482839E0
1.083387901E2,-2.983106169E0,-5.276542608E0,1.086929416E0,6.158103593E0
1.083487441E2,-2.724506625E0,-5.085431626E0,1.203735881E0,5.893516034E0
1.083586981E2,-2.246252332E0,-4.830194231E0,1.248974619E0,5.471413295E0
1.083686521E2,-1.627278362E0,-4.276060621E0,9.685795784E-1,4.676630806E0
1.083786061E2,-1.718758051E0,-3.430001260E0,1.228190399E0,4.028335827E0
1.083885601E2,-1.566240447E0,-1.803879477E0,1.051936315E0,2.610298895E0
1.083985141E2,-2.623721677E-1,4.448152363E-2,5.891879609E-1,6.464984251E-1
1.084084681E2,8.262378842E-1,1.348138719E0,7.197709045E-1,1.737301701E0
1.084184221E2,7.210020357E-1,2.444496331E0,2.118942659E0,3.314411598E0
1.084283761E2,1.930926025E-2,3.572318396E0,3.598411303E0,5.070541931E0
1.084383301E2,-5.247928673E-1,3.914790401E0,4.149772457E0,5.729014129E0
1.084482841E2,-1.407175131E0,3.538472373E0,4.264830751E0,5.717491575E0
1.084582381E2,-2.196908264E0,3.435766615E0,4.245184983E0,5.886636874E0
1.084681921E2,-2.754689367E0,3.450108081E0,3.789107132E0,5.817980074E0
1.084781461E2,-3.035718246E0,3.250885257E0,3.232770291E0,5.498603821E0
1.084881011E2,-3.486117573E0,2.787376472E0,3.249226987E0,5.520865815E0
1.084980551E2,-4.188260000E0,2.416764157E0,3.776472176E0,6.135471694E0
1.085080091E2,-4.843501325E0,2.317376693E0,3.982801706E0,6.685241151E0
1.085179631E2,-5.422254052E0,2.379083530E0,3.601866716E0,6.930679713E0
1.085279171E2,-5.903862308E0,2.388989298E0,3.075478728E0,7.072582939E0
1.085378711E2,-6.163613169E0,2.479650376E0,2.294398890E0,7.028731006E0
1.085478251E2,-6.187315443E0,2.639070618E0,1.149182821E0,6.824088750E0
1.085577791E2,-6.008675403E0,2.731327987E0,4.855410933E-1,6.618163100E0
1.085677331E2,-5.391241590E0,2.847051986E0,-1.850570664E-1,6.099625973E0
1.085776871E2,-4.442126223E0,2.939193580E0,-7.387781560E-1,5.377465708E0
1.085876411E2,-3.224303815E0,2.830294451E0,-8.678761992E-1,4.377203544E0
1.085975951E2,-1.097658618E0,2.351306332E0,-8.426071644E-1,2.728274682E0
1.086075491E2,2.055081709E0,8.398414314E-1,-1.520560244E0,2.690873077E0
1.086175031E2,5.790300609E0,-1.974155660E0,-4.021526061E0,7.321034324E0
1.086274571E2,8.482969145E0,-5.023553467E0,-5.979045807E0,1.153021438E1
1.086374111E2,7.918068472E0,-7.056560183E0,-3.722138387E0,1.124033648E1
1.086473651E2,5.927869806E0,-7.272350507E0,-3.752569051E0,1.010487490E1
1.086573191E2,4.697294621E0,-6.120588772E0,-6.299591339E0,9.960473618E0
1.086672731E2,3.833138128E0,-4.492316383E0,-6.636241856E0,8.883330477E0
1.086772271E2,3.009234452E0,-1.845839097E0,-5.081123983E0,6.187118464E0
1.086871811E2,5.447675407E-1,7.565800041E-1,-4.107180461E0,4.211664317E0
1.086971351E2,-9.915948039E-1,1.436158025E0,-2.319048120E0,2.902377355E0
1.087070891E2,-8.389356977E-1,4.534451419E-1,-1.698344252E-1,9.686430372E-1
1.087170441E2,-2.611150163E-1,-1.748351979E0,3.496284127E-1,1.801986604E0
1.087269981E2,-3.432754129E-1,-4.731228937E0,8.828976962E-1,4.825129387E0
1.087369521E2,-1.090541387E0,-7.027573780E0,2.348014934E0,7.489275525E0
1.087469061E2,-1.671067575E0,-8.009707789E0,3.304262735E0,8.824173499E0
1.087568601E2,-1.863747949E0,-8.047179671E0,3.299168640E0,8.894670921E0
1.087668141E2,-2.235674134E0,-5.482301449E0,3.209629058E0,6.734655648E0
1.087767681E2,-3.151688998E0,-1.612464441E0,3.232469744E0,4.793959299E0
1.087867221E2,-3.616839096E0,7.789801025E-1,3.190275359E0,4.885303666E0
1.087966761E2,-3.586258743E0,2.334759881E0,3.147670791E0,5.312267584E0
1.088066301E2,-3.289683287E0,3.410834087E0,3.107422067E0,5.666734262E0
1.088165841E2,-2.597239637E0,3.867752475E0,3.145455866E0,5.621303723E0
1.088265381E2,-1.713266931E0,3.749662108E0,3.337772250E0,5.304335311E0
1.088364921E2,-8.876473895E-1,3.091660897E0,3.711870968E0,4.911646473E0
1.088464461E2,-2.895897871E-1,2.062712325E0,3.872807978E0,4.397418108E0
1.088564001E2,2.472012743E-1,9.302873325E-1,4.154501393E0,4.264554468E0
1.088663541E2,9.761891448E-1,-1.872103035E-1,4.812394137E0,4.913972963E0
1.088763081E2,1.626044892E0,-1.342431251E0,5.309952428E0,5.713294885E0
1.088862621E2,1.843921795E0,-1.958589202E0,5.149923491E0,5.810148984E0
1.088962161E2,9.777500591E-1,-1.884572808E0,4.116202422E0,4.631493520E0
1.089061701E2,-8.366283864E-1,-1.391747253E0,1.230243502E0,2.037254659E0
1.089161241E2,-2.708745455E0,-4.721112084E-1,-3.759518759E0,4.657700316E0
1.089260781E2,-3.513186966E0,4.426535207E-1,-5.068416814E0,6.182820861E0
1.089360331E2,-2.967407272E0,1.082697347E0,-3.180478349E0,4.482541912E0
1.089459871E2,-2.216019596E0,1.538322331E0,-1.288666688E0,2.989622096E0
1.089559411E2,-1.444706070E0,1.409913967E0,2.345539661E-1,2.032252097E0
1.089658951E2,-5.510413107E-1,1.308283512E0,1.118925526E0,1.807552657E0
1.089758491E2,1.870395648E-1,1.475629655E0,1.642604499E0,2.215991023E0
1.089858031E2,5.910426977E-1,1.863904654E0,1.873604600E0,2.708111192E0
1.089957571E2,1.034846366E0,2.202632103E0,1.859042695E0,3.062439374E0
1.090057111E2,1.498764456E0,2.253111700E0,1.470738459E0,3.079915395E0
1.090156651E2,1.598378499E0,2.103913561E0,8.839048791E-1,2.786136022E0
1.090256191E2,1.256173711E0,1.669803992E0,6.772422412E-2,2.090646870E0
1.090355731E2,6.530068114E-1,1.015684748E0,-8.053826201E-1,1.451438792E0
1.090455271E2,-4.664557815E-2,3.459674710E-1,-1.408823462E0,1.451431310E0
1.090554811E2,-6.025090876E-1,1.485970455E-1,-1.741434723E0,1.848700402E0
1.090654351E2,-4.935204962E-1,3.736534524E-1,-1.939599785E0,2.035982983E0
1.090753891E2,1.637278855E-2,8.190984339E-1,-1.886199503E0,2.056438396E0
1.090853431E2,5.154291362E-1,1.173105242E0,-1.571170235E0,2.027416832E0
1.090952971E2,8.957352582E-1,1.307690604E0,-1.031425452E0,1.891093555E0
1.091052511E2,1.057663078E0,1.213573821E0,-5.481027925E-1,1.700537938E0
1.091152051E2,1.035147790E0,9.473337203E-1,-4.782617484E-1,1.482466332E0
1.091251591E2,8.093949795E-1,6.785003793E-1,-8.841859840E-1,1.377413464E0
1.091351131E2,6.411249769E-1,2.802079296E-1,-1.550994417E0,1.701511505E0
1.091450671E2,6.962645128E-1,-3.074559546E-1,-1.965130921E0,2.107380595E0
1.091550211E2,8.715418187E-1,-7.983530974E-1,-1.854445760E0,2.199072961E0
1.091649761E2,1.155107512E0,-1.049253028E0,-1.387730070E0,2.088300751E0
1.091749301E2,1.718167774E0,-1.145179524E0,-9.074732512E-1,2.255447704E0
1.091848841E2,2.444937211E0,-1.106956276E0,-4.176778699E-1,2.716159967E0
1.091948381E2,3.343316288E0,-7.583680826E-1,7.692757711E-2,3.429111226E0
1.092047921E2,4.157109543E0,-1.546459901E-1,3.979106265E-1,4.178972123E0
1.092147461E2,4.602306018E0,4.422763753E-1,5.571339633E-1,4.656954727E0
1.092247001E2,4.654048906E0,8.559733146E-1,5.187766671E-1,4.760461193E0
1.092346541E2,4.251278951E0,9.407971179E-1,3.172278214E-1,4.365673537E0
1.092446081E2,3.579459600E0,5.645451629E-1,1.904518537E-1,3.628706957E0
1.092545621E2,3.161134590E0,-2.047759241E-1,-2.854349019E-1,3.180593994E0
1.092645161E2,3.240391844E0,-1.260036966E0,-1.375933458E0,3.739120931E0
1.092744701E2,3.182790630E0,-2.243669032E0,-2.022740759E0,4.388130251E0
1.092844241E2,2.673716540E0,-2.602499793E0,-1.718809068E0,4.108049406E0
1.092943781E2,2.851492654E0,-2.564355481E0,-7.290881503E-1,3.903651998E0
1.093043321E2,3.586827969E0,-2.107859262E0,-3.824203290E-1,4.177876357E0
1.093142861E2,3.856578446E0,-1.490399721E0,-1.084406562E0,4.274391914E0
1.093242401E2,3.512971788E0,-1.023705958E0,-1.237386607E0,3.862650682E0
1.093341941E2,2.734007766E0,-8.865507442E-1,-8.568416993E-1,2.999157946E0
1.093441481E2,1.800070016E0,-9.623318285E-1,-6.515336055E-1,2.142622377E0
1.093541021E2,6.683282706E-1,-1.041762745E0,-6.127390838E-1,1.381079823E0
1.093640561E2,-7.061764205E-1,-1.329245780E0,-2.943254471E-1,1.533690630E0
1.093740101E2,-2.322437751E0,-2.289698313E0,4.942873585E-1,3.298599016E0
1.093839651E2,-3.791442218E0,-3.260124443E0,1.099030960E0,5.119698675E0
1.093939191E2,-4.326886373E0,-3.781056978E0,1.070945613E0,5.845105822E0
1.094038731E2,-4.276319945E0,-4.093883016E0,7.786947584E-1,5.971026372E0
1.094138271E2,-4.049952007E0,-4.408707631E0,6.586409692E-1,6.022675665E0
1.094237811E2,-3.586954269E0,-4.618661265E0,6.380236137E-1,5.882630954E0
1.094337351E2,-3.061546567E0,-4.544310409E0,7.630758221E-1,5.532278842E0
1.094436891E2,-2.668618645E0,-4.369906093E0,1.211041538E0,5.261580213E0
1.094536431E2,-2.446397846E0,-4.288119333E0,1.704175826E0,5.222743061E0
1.094635971E2,-2.014604359E0,-3.966544107E0,1.315270350E0,4.639185162E0
1.094735511E2,-1.411703800E0,-2.806965230E0,4.952495179E-1,3.180759894E0
1.094835051E2,-1.083237045E0,-9.290407062E-1,8.525907004E-1,1.662356771E0
1.094934591E2,-4.763399148E-1,6.819245088E-1,1.494454473E0,1.710355203E0
1.095034131E2,3.256098050E-1,1.736462835E0,2.025757630E0,2.687939527E0
1.095133671E2,5.863248718E-1,2.636316580E0,2.731136198E0,3.840969525E0
1.095233211E2,9.663938892E-1,3.361308755E0,3.065900111E0,4.651027541E0
1.095332751E2,1.525709302E0,3.522032341E0,3.116427364E0,4.944150099E0
1.095432291E2,7.402680266E-1,3.453493034E0,3.630225419E0,5.064893630E0
1.095531831E2,-8.455296028E-1,3.283767659E0,3.842969052E0,5.125081607E0
1.095631371E2,-1.661457092E0,3.151325301E0,3.198984786E0,4.787984386E0
1.095730911E2,-2.487793209E0,2.954914988E0,2.693139821E0,4.708889438E0
1.095830451E2,-3.435816316E0,2.856961847E0,2.799434016E0,5.272939935E0
1.095929991E2,-3.994154075E0,2.934405295E0,2.927758180E0,5.756367706E0
1.096029531E2,-4.309673340E0,2.977727900E0,2.651117637E0,5.870994163E0
1.096129081E2,-4.510159162E0,2.812712458E0,2.020961744E0,5.686578356E0
1.096228621E2,-4.805044772E0,2.566044742E0,1.279808156E0,5.595618804E0
1.096328161E2,-5.118919215E0,2.580940524E0,8.933267900E-1,5.801949730E0
1.096427701E2,-5.360191705E0,2.707207053E0,2.767662585E-1,6.011424515E0
1.096527241E2,-5.316435236E0,2.863822385E0,-4.508165261E-1,6.055509707E0
1.096626781E2,-5.051528301E0,3.182245962E0,-9.048651007E-1,6.038493884E0
1.096726321E2,-4.497290609E0,3.558480375E0,-8.343862715E-1,5.795222675E0
1.096825861E2,-2.638095303E0,3.602729765E0,-5.395795986E-1,4.497816662E0
1.096925401E2,4.421073908E-1,2.374730862E0,-8.080279005E-1,2.547099272E0
1.097024941E2,2.668023691E0,-3.428181607E-1,-2.040661891E0,3.376414616E0
1.097124481E2,4.723861445E0,-2.926643701E0,-3.809325050E0,6.737289339E0
1.097224021E2,6.267936267E0,-5.053368419E0,-4.978174396E0,9.466032841E0
1.097323561E2,6.259733208E0,-6.323997617E0,-3.759119687E0,9.659616272E0
1.097423101E2,5.782738405E0,-6.230744467E0,-3.869339409E0,9.339915821E0
1.097522641E2,5.946632352E0,-4.288230430E0,-5.475960728E0,9.150819769E0
1.097622181E2,5.516743303E0,-1.795678757E0,-5.528916621E0,8.014227216E0
1.097721721E2,3.580267686E0,3.356366104E-1,-4.851490083E0,6.038867829E0
1.097821261E2,8.413821727E-1,1.663542793E0,-3.131522243E0,3.644410809E0
1.097920801E2,-6.904041409E-2,6.721596587E-1,-2.523620853E0,2.612513617E0
1.098020341E2,3.033447772E-1,-1.744611515E0,-1.584575269E0,2.376250444E0
1.098119881E2,5.676886261E-2,-4.324529945E0,6.851208892E-1,4.378832331E0
1.098219421E2,-3.592687172E-1,-6.296851333E0,2.090633365E0,6.644558570E0
1.098318971E2,-1.130334029E0,-7.078133485E0,2.167581553E0,7.488393582E0
1.098418511E2,-2.034432852E0,-6.422751827E0,2.422446189E0,7.159532358E0
1.098518051E2,-3.438563338E0,-3.990338767E0,2.964072897E0,6.044191380E0
1.098617591E2,-4.904096605E0,-1.129081555E0,3.189591819E0,5.958060477E0
1.098717131E2,-5.269708382E0,9.100787705E-1,2.718475514E0,5.999014829E0
1.098816671E2,-4.920245445E0,2.096423278E0,2.312762948E0,5.826892676E0
1.098916211E2,-4.317809156E0,2.160188334E0,1.992395610E0,5.222980931E0
1.099015751E2,-3.544466938E0,1.579052866E0,2.002519333E0,4.366547551E0
1.099115291E2,-2.832962535E0,8.921974003E-1,2.192930695E0,3.691969388E0
1.099214831E2,-2.448257260E0,4.114100933E-1,2.485109922E0,3.512690308E0
1.099314371E2,-2.274331246E0,1.439999646E-1,2.827476093E0,3.631520296E0
1.099413911E2,-1.866538825E0,-1.976241946E-1,3.152828035E0,3.669243400E0
1.099513451E2,-1.344147409E0,-7.648275018E-1,3.843909284E0,4.143347915E0
1.099612991E2,-6.336238763E-1,-1.206356018E0,4.862770239E0,5.050080045E0
1.099712531E2,4.140884104E-1,-1.166044729E0,5.566085032E0,5.701967389E0
1.099812071E2,1.206477933E0,-9.693087262E-1,5.862019633E0,6.062872470E0
1.099911611E2,9.132087851E-1,-7.670909590E-1,4.998058437E0,5.138381746E0
1.100011151E2,6.829436785E-1,-2.636111927E-1,2.410638468E0,2.519341333E0
1.100110691E2,3.619885495E-1,6.482761216E-1,-1.329405409E0,1.522700358E0
1.100210231E2,6.733799726E-2,1.658425310E0,-4.046120034E0,4.373327823E0
1.100309771E2,-1.881996524E-1,2.041109787E0,-4.613198211E0,5.048083400E0
1.100409311E2,-3.209899199E-1,1.871240571E0,-3.284185735E0,3.793474891E0
1.100508861E2,-3.697068742E-1,1.580201259E0,-1.357860299E0,2.116011291E0
1.100608401E2,-4.588465074E-1,1.442301695E0,3.010392384E-1,1.543178188E0
1.100707941E2,-4.477020067E-1,1.378835431E0,9.348446524E-1,1.724980799E0
1.100807481E2,1.409126347E-1,1.447394620E0,1.193405020E0,1.881229145E0
1.100907021E2,7.517937657E-1,1.445384347E0,1.419856573E0,2.161092886E0
1.101006561E2,8.107114801E-1,1.427953212E0,1.700142270E0,2.363638555E0
1.101106101E2,9.258153820E-1,1.575828711E0,1.764956902E0,2.540756406E0
1.101205641E2,8.875321993E-1,1.461062486E0,8.791797441E-1,1.922335563E0
1.101305181E2,4.552235726E-1,1.028793036E0,-2.141245256E-1,1.145204315E0
1.101404721E2,-2.282229665E-1,5.354488331E-1,-1.109038981E0,1.252500953E0
1.101504261E2,-8.306653959E-1,1.104375315E-1,-1.903026035E0,2.079353154E0
1.101603801E2,-8.889644748E-1,-1.550973952E-2,-2.452366099E0,2.608562415E0
1.101703341E2,-4.832896230E-1,1.137593347E-1,-2.702284282E0,2.747517131E0
1.101802881E2,-7.255605251E-2,3.153543735E-1,-2.395675443E0,2.417431196E0
1.101902421E2,3.100360385E-1,4.768053532E-1,-1.620226620E0,1.717148797E0
1.102001961E2,7.559160528E-1,5.578840148E-1,-9.279087583E-1,1.320476549E0
1.102101501E2,1.109237859E0,4.263432974E-1,-7.887320888E-1,1.426280317E0
1.102201041E2,1.231787898E0,2.662324995E-1,-1.230789924E0,1.761540521E0
1.102300581E2,1.329408040E0,2.284694266E-1,-1.759092144E0,2.216738412E0
1.102400121E2,1.552001015E0,2.043256885E-1,-1.947693939E0,2.498793272E0
1.102499661E2,2.046261184E0,9.192817032E-2,-1.840179577E0,2.753524378E0
1.102599211E2,2.816481281E0,-1.745013803E-1,-1.548233508E0,3.218702305E0
1.102698751E2,3.496825872E0,-4.628650063E-1,-1.149550464E0,3.709919334E0
1.102798291E2,3.915868628E0,-5.954400963E-1,-6.732438786E-1,4.017690050E0
1.102897831E2,4.185296046E0,-3.981415915E-1,-2.822896846E-1,4.213657222E0
1.102997371E2,4.471271377E0,5.369848967E-2,-1.062575032E-1,4.472856125E0
1.103096911E2,4.940932310E0,5.412521946E-1,-2.191869718E-1,4.975319985E0
1.103196451E2,5.462523826E0,8.546231925E-1,-4.267714597E-1,5.545419843E0
1.103295991E2,5.780059796E0,8.502529836E-1,-3.675384343E-1,5.853811227E0
1.103395531E2,5.568622724E0,3.392063355E-1,-1.122285336E-1,5.580073048E0
1.103495071E2,5.045142556E0,-4.265730929E-1,-1.029297066E-1,5.064190216E0
1.103594611E2,4.479370648E0,-1.253510304E0,-6.210713661E-1,4.692736848E0
1.103694151E2,3.891836864E0,-1.973752202E0,-9.480880111E-1,4.465530518E0
1.103793691E2,3.255256051E0,-2.147668276E0,-6.031315237E-1,3.946256278E0
1.103893231E2,2.335342556E0,-2.200347596E0,-9.106319171E-1,3.335356785E0
1.103992771E2,6.578883594E-1,-2.373089549E0,-1.608156797E0,2.941179931E0
1.104092311E2,-1.150606325E0,-3.002825904E0,-2.137321628E0,3.861217692E0
1.104191851E2,-2.483513339E0,-4.245038803E0,-2.010271572E0,5.313133232E0
1.104291391E2,-3.976935194E0,-5.176080426E0,-6.700230861E-1,6.561764477E0
1.104390931E2,-5.076967782E0,-5.383588754E0,1.031144786E0,7.471404774E0
1.104490471E2,-5.128185883E0,-5.370341302E0,1.669440880E0,7.610905925E0
1.104590011E2,-4.783960882E0,-5.690941213E0,1.384503868E0,7.562403359E0
1.104689561E2,-4.272231864E0,-5.980869554E0,1.091085617E0,7.430560782E0
1.104789101E2,-3.432263548E0,-5.877612988E0,8.260149591E-1,6.856315936E0
1.104888641E2,-2.637634834E0,-5.449638902E0,7.121851654E-1,6.096137252E0
1.104988181E2,-2.050659460E0,-4.663964322E0,7.671703349E-1,5.152311883E0
1.105087721E2,-1.214201812E0,-3.237729022E0,4.501021425E-1,3.487085774E0
1.105187261E2,-2.673224205E-1,-1.596761743E0,2.588117981E-1,1.639540450E0
1.105286801E2,-1.249175763E-1,-4.912479758E-1,1.081804039E0,1.194666880E0
1.105386341E2,7.459819257E-2,5.781153810E-1,1.848642983E0,1.938366106E0
1.105485881E2,7.646678728E-1,1.561819952E0,2.201319988E0,2.805317844E0
1.105585421E2,1.138935283E0,2.249743119E0,2.146662555E0,3.311597470E0
1.105684961E2,1.162275029E0,2.727875791E0,2.230468065E0,3.710414716E0
1.105784501E2,2.184508073E-1,2.815812067E0,2.656184249E0,3.877090806E0
1.105884041E2,-1.206557162E0,3.035528212E0,3.053839644E0,4.471705299E0
1.105983581E2,-2.495095797E0,3.142162714E0,3.204984907E0,5.135232985E0
1.106083121E2,-3.270397416E0,3.103893272E0,2.883518439E0,5.352039918E0
1.106182661E2,-3.775352435E0,2.889503941E0,2.759384097E0,5.496973679E0
1.106282201E2,-4.301154531E0,2.675518067E0,2.840625603E0,5.807536573E0
1.106381741E2,-4.888334266E0,2.669734002E0,2.797526362E0,6.232932318E0
1.106481281E2,-5.465823995E0,2.849410168E0,2.747564243E0,6.748590928E0
1.106580821E2,-5.678287253E0,2.877536445E0,2.748046638E0,6.933608184E0
1.106680361E2,-5.680221512E0,2.717067212E0,2.500830161E0,6.775066211E0
1.106779901E2,-5.389414920E0,2.533665200E0,2.056829149E0,6.300460195E0
1.106879451E2,-5.006471411E0,2.446924680E0,1.553434460E0,5.784924805E0
1.106978991E2,-4.835318731E0,2.335404829E0,1.012968424E0,5.464478747E0
1.107078531E2,-4.833182158E0,2.089259854E0,3.482560712E-1,5.276925128E0
1.107178071E2,-4.524967820E0,1.856292164E0,-1.661895633E-2,4.890953952E0
1.107277611E2,-3.767391450E0,1.809082330E0,1.499840051E-2,4.179263352E0
1.107377151E2,-2.581518229E0,1.704483828E0,4.958438873E-4,3.093461125E0
1.107476691E2,-1.402431285E-1,1.070826330E0,-9.093154165E-1,1.411804410E0
1.107576231E2,2.062052760E0,-9.399024940E-1,-2.863054938E0,3.651378077E0
1.107675771E2,3.766887420E0,-3.317542346E0,-5.037511940E0,7.111403139E0
1.107775311E2,5.524789656E0,-5.536880529E0,-5.330072697E0,9.465200563E0
1.107874851E2,6.509167827E0,-6.451638241E0,-2.913091901E0,9.616600554E0
1.107974391E2,6.795300740E0,-5.052757385E0,-2.313910318E0,8.778419579E0
1.108073931E2,5.925054957E0,-2.669561509E0,-3.881023901E0,7.569358058E0
1.108173471E2,5.021211072E0,-1.892199916E-1,-5.041305614E0,7.117803532E0
1.108273011E2,3.499715858E0,1.441945015E0,-5.197270736E0,6.429528724E0
1.108372551E2,1.074013647E0,2.482237769E0,-4.651224116E0,5.380417776E0
1.108472091E2,2.242986077E-1,1.761630421E0,-4.360709007E0,4.708442912E0
1.108571631E2,4.581147283E-1,-3.732634431E-1,-2.597191690E0,2.663568917E0
1.108671171E2,2.911246812E-1,-3.131096858E0,-2.214099370E-1,3.152386949E0
1.108770711E2,1.720250845E-1,-5.732013810E0,1.540924927E0,5.938015205E0
1.108870261E2,-4.676585537E-1,-7.368807930E0,3.130907993E0,8.020013697E0
1.108969801E2,-1.066845546E0,-7.635124045E0,3.696264750E0,8.549599505E0
1.109069341E2,-1.184860484E0,-6.342812787E0,3.909599243E0,7.544543370E0
1.109168881E2,-1.956545600E0,-3.302989796E0,3.576753509E0,5.246997040E0
1.109268421E2,-3.265082881E0,-5.746684474E-1,2.325927662E0,4.049808580E0
1.109367961E2,-4.004148721E0,9.211188984E-1,8.130927587E-1,4.188411016E0
1.109467501E2,-4.233697543E0,2.056651686E0,-3.160513616E-1,4.717403895E0
1.109567041E2,-4.349608653E0,2.687486148E0,-8.055625682E-1,5.175964479E0
1.109666581E2,-4.126744952E0,2.648713261E0,-2.556730127E-1,4.910302896E0
1.109766121E2,-3.670114832E0,2.228867975E0,9.337639408E-1,4.394258803E0
1.109865661E2,-3.339761766E0,1.666409683E0,2.094432886E0,4.279904087E0
1.109965201E2,-3.110529862E0,1.016429098E0,3.057464626E0,4.478461128E0
1.110064741E2,-2.633166100E0,2.042561066E-1,3.740138748E0,4.578637583E0
1.110164281E2,-1.731856399E0,-8.492577875E-1,4.372683520E0,4.779218194E0
1.110263821E2,-1.039826732E0,-1.823112724E0,4.819144163E0,5.256341893E0
1.110363361E2,-5.836053318E-1,-2.240072994E0,4.504913625E0,5.064856263E0
1.110462901E2,-2.440744758E-1,-2.166492217E0,3.686574744E0,4.283000609E0
1.110562441E2,-3.232954770E-1,-1.700278510E0,2.188133347E0,2.789873568E0
1.110661981E2,-1.594442153E-1,-4.373635447E-1,-3.877054811E-1,6.058257737E-1
1.110761521E2,2.219407180E-1,8.052031106E-1,-2.321108387E0,2.466810466E0
1.110861061E2,6.022880629E-1,1.662388553E0,-2.783791544E0,3.297845050E0
1.110960611E2,8.125255787E-1,2.077419242E0,-2.420355517E0,3.291502598E0
1.111060151E2,5.369334412E-1,1.837810870E0,-1.307970686E0,2.318756915E0
1.111159691E2,8.702732652E-2,1.505558043E0,-2.085193115E-1,1.522418825E0
1.111259231E2,-2.435955888E-1,1.470401074E0,4.665909252E-1,1.561769900E0
1.111358771E2,-4.697755381E-1,1.616546967E0,8.723513657E-1,1.896024804E0
1.111458311E2,-4.611766228E-1,1.667608947E0,1.022632409E0,2.009821018E0
1.111557851E2,-3.380748993E-1,1.360274030E0,7.833163977E-1,1.605685104E0
1.111657391E2,-3.721527645E-1,1.145571873E0,2.261089057E-1,1.225543893E0
1.111756931E2,-5.159805286E-1,9.100559664E-1,-3.605773240E-1,1.106550394E0
1.111856471E2,-7.827743608E-1,4.130993539E-1,-8.963219532E-1,1.259674490E0
1.111956011E2,-1.104339354E0,2.231472909E-1,-1.124790868E0,1.592015898E0
